Crossing,Finishing,HeadingAccuracy,ShortPassing,FKAccuracy,LongPassing,BallControl,SprintSpeed,Agility,Reactions,ShotPower,Stamina,Vision,Composure,Preferred Foot,Overall
56,65,46,69,69,54,71,73,87,65,73,57,64,63,1,69
53,49,72,67,32,74,61,64,65,59,52,69,58,56,0,69
31,22,67,48,28,36,48,55,53,64,48,59,32,66,1,69
64,69,58,67,52,60,69,79,79,65,73,69,58,52,0,69
78,51,63,68,71,63,68,65,62,67,69,72,66,64,1,69
68,40,59,64,41,57,61,79,77,70,66,80,62,64,0,69
57,67,68,61,59,56,67,77,67,65,72,76,52,72,1,69
67,44,57,65,31,60,64,75,66,64,65,77,57,60,0,69
66,66,43,69,81,66,68,72,77,62,70,69,72,68,0,69
60,66,33,69,65,63,74,67,90,61,63,68,69,61,0,69
68,69,65,70,62,64,67,74,81,64,67,68,61,60,0,69
52,41,58,66,41,50,65,70,72,68,49,78,51,68,1,69
70,53,64,67,54,66,68,70,67,63,64,82,64,64,1,69
63,67,51,65,53,62,70,88,88,59,70,70,61,55,0,69
66,60,61,73,68,68,70,70,67,63,77,72,65,58,1,69
63,69,65,62,63,61,66,73,69,65,75,72,63,63,0,69
72,37,65,67,74,65,66,85,62,65,76,92,52,56,0,69
61,52,31,74,64,72,75,62,79,65,70,54,70,56,0,69
43,39,51,73,33,68,65,62,62,70,64,70,61,62,0,69
44,55,62,68,39,67,67,41,58,67,67,81,65,64,1,69
15,12,15,29,11,39,23,54,51,60,23,29,44,47,0,69
61,56,68,65,61,61,60,74,71,63,51,72,48,59,0,69
69,42,55,63,48,55,66,79,78,63,72,71,46,72,1,69
60,67,48,72,52,67,71,74,69,62,66,75,71,55,1,69
41,42,64,72,56,72,58,64,68,67,75,73,64,74,1,69
54,61,46,69,24,59,69,75,78,62,60,73,67,62,1,69
65,30,55,64,24,58,60,71,74,64,63,80,31,71,1,69
35,40,73,57,50,58,45,37,30,65,45,46,36,55,0,69
63,22,61,64,30,60,65,67,57,67,25,81,42,65,0,69
47,30,65,59,35,55,59,52,65,69,36,66,46,54,1,69
62,58,40,63,45,52,67,91,86,70,63,78,53,70,0,69
58,70,67,68,53,47,62,63,69,75,67,78,63,62,1,69
42,42,63,70,53,60,65,63,63,64,82,83,62,67,1,69
13,9,17,16,12,11,14,33,49,66,33,22,48,49,1,69
65,59,59,66,46,59,66,85,69,67,68,90,60,64,0,69
14,17,12,23,18,19,21,35,39,65,13,18,55,45,1,69
36,69,70,65,63,54,68,60,61,68,73,70,61,70,1,69
68,38,61,66,36,54,68,77,66,60,46,79,35,53,1,69
18,11,22,33,15,29,23,39,44,70,19,33,37,41,1,69
65,45,60,68,55,65,63,54,68,68,73,84,58,65,0,69
72,46,67,61,66,58,65,80,64,59,73,82,59,66,0,69
78,41,55,71,32,71,72,70,64,57,51,66,72,58,0,69
23,32,79,53,61,49,58,50,39,58,71,54,26,63,1,69
72,59,37,71,67,65,73,67,68,69,72,57,74,59,0,69
40,28,65,66,30,62,64,74,62,67,53,68,50,66,1,69
13,7,11,52,14,58,17,25,23,55,17,28,49,48,0,69
56,51,59,70,54,64,68,66,65,68,68,80,56,59,1,69
68,35,60,69,42,66,66,68,69,64,56,68,50,60,1,69
48,71,73,59,47,44,64,59,61,65,69,59,52,61,1,69
63,68,56,67,41,53,68,80,71,64,70,72,64,59,0,69
15,12,13,40,14,36,30,40,57,68,26,32,59,57,1,69
69,59,48,70,68,67,72,66,71,68,61,75,67,65,1,69
39,22,72,54,27,52,57,59,63,62,37,52,52,53,1,69
67,65,33,70,69,55,71,77,93,67,66,69,71,63,1,69
12,20,12,22,11,20,20,61,65,62,16,34,49,60,1,69
66,63,39,61,66,58,66,88,91,62,71,80,59,55,1,69
59,37,59,54,29,55,64,91,84,64,62,79,57,60,1,69
64,70,64,63,67,58,67,69,60,63,72,82,56,68,0,69
71,59,45,72,74,71,74,57,73,64,64,52,72,72,0,69
40,28,70,50,28,46,47,66,57,63,54,41,46,68,1,69
66,61,60,71,58,68,72,68,78,64,64,68,68,69,1,69
30,69,68,63,27,52,68,79,64,65,70,78,57,65,1,69
31,29,70,68,35,64,63,66,50,63,46,65,42,58,1,69
53,73,65,61,51,43,70,78,71,70,53,68,53,64,1,69
36,21,74,54,34,49,39,29,55,66,41,74,34,58,1,69
56,23,57,67,62,59,60,50,59,71,60,87,63,63,1,69
32,18,72,50,35,46,42,57,48,64,57,68,37,65,1,69
58,68,64,61,61,59,65,78,74,64,76,66,68,65,1,69
62,53,47,73,65,69,74,72,72,62,72,68,68,65,0,69
70,60,61,69,41,61,67,78,67,68,68,67,57,68,0,69
38,19,67,59,28,44,53,76,58,67,49,68,31,63,1,69
66,30,61,67,36,64,64,76,50,58,45,70,50,60,0,69
72,55,48,77,65,72,76,71,72,64,64,67,69,70,1,69
22,17,72,49,23,34,29,52,45,61,39,64,33,62,1,69
58,67,65,63,68,58,65,67,53,65,83,61,66,68,1,69
61,30,63,62,31,50,59,47,60,62,44,69,43,50,1,69
62,61,41,70,39,64,73,80,72,62,65,73,71,70,1,69
55,67,64,69,72,71,70,70,63,64,75,67,66,67,1,69
27,18,68,62,25,59,62,69,65,66,40,68,59,63,1,69
70,61,55,65,78,67,75,80,83,68,83,77,60,63,0,69
66,65,49,59,39,52,66,92,89,64,70,74,59,62,1,69
63,65,64,66,40,60,67,78,66,66,67,85,58,68,1,69
15,12,11,35,12,30,30,39,46,65,29,36,26,56,1,69
56,72,63,67,56,54,68,59,75,67,70,64,61,70,0,69
64,66,77,64,63,64,63,83,70,65,71,72,68,64,1,69
26,19,71,64,22,54,55,65,50,62,40,55,40,57,1,69
69,61,58,69,73,70,68,45,56,68,73,66,65,74,1,69
70,33,54,65,38,60,69,83,79,64,66,79,52,62,1,69
42,69,68,60,35,36,65,83,87,68,64,85,46,65,1,69
53,37,61,65,64,60,68,67,72,68,53,82,62,72,1,69
41,20,69,57,46,61,51,53,54,60,68,55,35,71,1,69
64,60,68,72,64,70,71,52,56,67,70,63,72,69,1,69
56,71,66,51,49,50,59,84,89,70,73,78,54,65,1,69
38,30,73,58,23,58,57,64,50,65,45,61,37,61,1,69
14,13,16,30,19,25,18,40,38,68,19,24,29,49,1,69
33,23,79,52,28,56,43,55,36,64,40,42,44,49,1,69
40,56,75,55,35,46,52,70,61,61,75,65,42,70,1,69
73,63,52,70,70,66,68,66,69,70,79,71,68,71,1,69
65,45,72,71,71,71,61,66,72,65,53,74,71,52,1,69
70,44,40,67,48,58,61,65,81,65,55,85,51,59,1,69
65,66,47,65,70,60,69,90,87,64,62,66,66,60,0,69
42,32,66,69,25,67,69,53,60,64,77,69,67,62,1,69
43,67,37,65,36,63,65,80,92,61,58,69,70,57,0,69
49,33,74,61,36,59,51,66,58,60,64,74,33,55,1,69
46,64,69,70,58,69,70,72,68,72,68,76,70,72,1,69
38,24,67,63,30,60,64,78,70,68,42,78,40,58,1,69
77,56,30,63,60,51,68,83,85,63,55,69,70,55,0,69
71,59,39,68,50,52,66,76,83,61,65,74,59,57,1,69
67,37,62,67,41,65,64,71,69,66,67,68,60,72,1,69
12,12,13,27,14,26,30,26,28,65,13,18,42,46,1,69
71,33,57,67,34,57,68,86,76,64,70,72,62,70,0,69
33,23,63,55,27,60,50,60,41,61,49,68,32,64,1,69
18,8,9,36,13,26,16,48,25,67,48,31,27,54,1,69
46,49,58,64,42,60,63,66,63,64,53,94,60,67,1,69
68,61,68,72,52,63,69,74,81,70,73,65,62,56,1,69
62,66,58,66,64,65,66,77,67,68,74,93,68,74,1,69
68,68,51,66,72,65,68,79,84,57,64,74,67,60,1,69
62,51,56,70,56,65,64,67,73,68,61,87,63,69,1,69
64,50,65,62,45,69,67,74,65,66,79,77,60,67,1,69
57,18,70,58,28,55,56,77,55,70,40,56,46,67,1,69
64,69,68,67,53,52,69,73,80,67,70,65,57,65,1,69
59,74,58,57,35,51,68,76,71,68,66,75,60,66,1,69
61,50,60,72,70,70,69,68,78,64,72,75,68,70,1,69
52,68,66,63,35,41,69,68,70,66,72,55,42,60,1,69
45,72,71,67,52,45,67,61,66,70,71,70,58,59,1,69
54,52,69,67,56,53,60,46,57,67,58,68,66,77,0,69
70,47,68,72,58,64,64,68,47,62,57,75,48,62,0,69
58,71,65,64,58,56,69,80,81,70,73,76,61,66,1,69
49,51,63,70,38,66,68,62,59,63,59,71,66,57,1,69
64,65,48,62,59,52,67,88,81,63,68,78,58,60,1,69
63,63,60,65,59,61,71,79,88,58,74,57,61,63,1,69
75,52,62,74,40,77,50,75,45,64,64,74,56,61,1,69
75,71,68,65,76,48,72,72,71,64,72,57,71,60,0,69
65,50,42,73,53,71,74,77,80,68,58,50,76,71,0,69
47,34,72,58,40,53,54,36,44,57,42,67,43,54,0,69
66,61,54,68,50,60,68,73,72,61,68,80,65,67,1,69
65,22,67,68,47,62,67,68,68,65,44,85,53,64,1,69
36,25,72,52,23,63,48,53,54,63,48,54,42,50,1,69
66,63,52,64,54,60,72,92,90,59,61,69,63,62,1,69
72,75,58,56,31,47,53,75,70,69,43,84,35,73,1,69
13,15,14,24,14,29,24,39,48,49,23,35,55,49,1,69
75,73,52,73,72,70,73,55,69,69,66,35,70,59,1,69
72,25,47,58,30,26,51,61,51,65,29,72,31,67,1,69
62,55,69,69,70,70,69,51,49,66,70,50,66,73,1,69
70,59,58,66,48,60,75,68,76,70,68,69,55,65,0,69
70,64,40,61,60,56,70,72,91,64,70,68,72,63,0,69
56,33,63,61,40,48,57,77,79,59,41,64,36,68,1,69
53,49,64,72,43,63,63,54,75,68,52,77,65,60,1,69
65,55,57,70,65,71,68,65,62,69,67,77,67,68,1,69
65,63,61,67,50,55,68,78,74,65,67,78,64,61,0,69
16,13,12,22,12,18,18,49,30,60,21,25,54,55,1,69
20,11,17,24,19,17,17,54,58,64,17,35,49,56,1,69
68,61,60,64,55,59,71,74,85,66,63,65,61,72,0,69
61,51,49,71,66,66,72,70,76,73,67,68,63,70,1,69
77,67,42,70,81,73,70,64,70,63,83,71,70,66,1,69
58,46,54,66,29,55,69,66,68,69,62,73,60,66,1,69
72,37,53,69,54,70,70,76,71,68,69,78,66,72,0,69
60,67,41,68,40,46,71,80,80,65,58,70,64,56,1,69
12,5,11,19,13,16,15,31,38,59,18,22,44,26,1,69
20,21,66,43,28,51,56,73,55,67,37,60,39,62,1,69
69,52,66,66,48,65,71,73,67,60,69,78,62,62,0,69
77,50,44,71,43,73,69,72,58,66,65,88,63,59,0,69
69,30,63,66,52,68,63,67,52,66,70,66,46,62,0,69
12,15,18,25,21,22,18,52,66,62,47,34,45,54,1,69
20,18,15,38,8,34,31,38,31,53,32,31,41,54,1,69
17,16,10,33,15,30,24,55,50,66,25,32,42,41,1,69
44,48,77,64,46,60,65,43,57,52,79,76,52,52,1,69
26,23,73,48,25,39,65,67,42,58,38,66,56,65,1,69
11,8,10,24,16,31,21,31,36,73,21,36,43,58,1,69
74,56,37,65,43,65,65,85,75,66,65,69,70,65,1,69
58,69,54,62,53,55,69,86,80,67,73,75,66,65,0,69
69,50,56,68,33,63,66,83,75,63,56,78,52,55,1,69
64,62,61,66,69,61,74,71,75,63,77,64,63,59,1,69
51,72,72,61,53,50,63,65,69,67,73,62,55,70,1,69
68,61,40,63,67,49,71,87,81,58,49,77,58,57,0,69
15,12,12,12,25,11,16,24,25,71,24,36,50,34,1,69
57,60,49,63,42,58,69,84,91,66,77,68,60,70,0,69
11,8,12,36,11,22,22,40,29,66,20,23,26,23,1,69
60,61,53,69,54,66,70,68,59,66,75,75,70,55,1,69
59,55,70,67,62,65,69,52,61,67,66,72,60,67,1,69
70,41,56,76,41,72,73,66,65,66,67,64,62,60,0,69
70,64,63,72,68,63,68,60,71,66,71,81,72,69,0,69
52,49,59,69,61,64,68,69,68,69,69,80,59,59,1,69
59,62,39,65,40,63,69,71,72,65,63,67,75,62,1,69
61,18,66,66,29,49,59,69,38,71,38,60,35,61,0,69
70,54,61,67,53,66,66,76,76,69,66,80,63,72,0,69
56,68,67,68,47,54,72,69,55,64,64,80,61,63,1,69
55,70,69,54,48,44,66,76,77,66,71,66,53,69,1,69
28,30,68,58,30,47,52,51,46,63,40,65,30,55,1,69
62,32,55,60,31,52,62,90,70,60,55,78,39,54,1,69
58,38,70,55,30,49,56,63,55,73,48,52,43,56,1,69
60,66,21,63,64,61,71,89,82,62,69,62,66,65,1,69
12,12,14,14,13,14,25,56,54,74,12,27,46,52,1,69
18,17,15,35,13,32,23,43,37,68,20,33,28,54,0,69
73,34,55,72,37,70,69,72,65,69,62,71,63,58,0,69
62,45,62,66,39,64,65,72,70,68,56,72,61,62,0,69
59,69,51,60,36,47,69,83,61,70,75,77,55,66,1,69
30,28,68,60,35,55,54,54,32,63,47,66,31,62,1,69
67,21,44,68,29,60,62,72,78,67,36,90,60,64,1,69
59,70,48,67,45,54,69,70,76,64,67,66,66,63,1,69
10,8,12,23,12,21,17,26,31,54,15,32,25,49,1,69
68,68,42,71,55,65,69,69,67,65,68,70,64,71,1,69
72,57,57,74,70,72,74,77,81,57,66,44,70,59,0,69
58,63,46,66,66,53,66,93,85,64,78,65,61,68,1,69
18,19,14,29,11,26,22,50,34,62,20,35,25,51,1,69
56,51,68,70,46,68,61,77,72,66,61,90,54,70,1,69
69,64,57,71,70,68,72,67,72,64,68,72,70,65,0,69
66,64,41,65,50,58,69,89,89,52,65,85,51,49,1,69
71,70,67,77,71,70,71,75,66,61,70,72,63,62,1,69
56,70,65,58,60,45,66,68,54,61,71,65,52,67,1,69
31,26,68,58,30,48,48,57,41,58,36,62,38,58,1,69
67,70,62,61,54,42,64,75,76,69,71,71,58,66,1,69
61,65,53,67,59,73,66,69,60,78,88,84,72,77,1,69
34,42,66,59,27,58,54,69,59,68,23,71,59,69,1,69
69,27,54,65,29,63,69,76,76,64,54,67,59,64,0,69
76,58,49,71,71,68,71,89,88,65,54,77,72,68,1,69
63,47,55,73,37,67,72,76,68,69,62,83,65,55,0,69
45,70,66,66,70,28,63,77,87,76,66,71,59,57,1,69
68,38,60,68,43,60,68,83,70,65,59,83,56,60,1,69
70,52,57,66,60,64,65,71,71,69,66,70,64,63,0,69
71,62,53,71,72,72,67,63,63,67,61,76,67,72,0,69
48,34,68,64,41,54,51,53,57,63,64,67,44,64,0,69
70,20,68,69,41,42,70,58,48,69,28,61,33,51,0,69
66,61,58,63,51,57,69,75,78,67,58,71,67,64,1,69
59,59,46,70,60,65,71,68,69,70,71,84,68,63,1,69
15,20,15,24,18,27,15,46,39,68,21,38,50,50,1,69
63,33,55,64,54,64,64,57,58,70,54,76,64,61,1,69
68,70,55,66,66,62,69,73,71,60,70,68,67,61,0,69
40,77,74,57,33,44,67,56,57,67,71,63,48,58,1,69
69,41,57,69,66,66,68,63,75,72,68,78,72,72,1,69
38,37,64,45,37,37,46,66,60,65,52,60,35,57,1,69
40,44,70,65,67,68,62,50,60,60,76,69,59,63,1,69
68,61,77,62,49,66,71,53,48,75,76,90,66,55,1,69
29,73,77,66,32,54,65,59,60,64,67,70,50,61,1,69
40,17,67,62,30,52,57,64,53,65,36,55,41,60,1,69
70,26,65,64,34,65,66,75,56,65,45,81,45,57,0,69
35,34,70,55,26,63,58,50,29,58,69,71,54,68,1,69
62,68,56,66,43,52,67,87,81,64,71,62,68,67,1,69
11,15,11,22,13,33,21,50,48,71,21,28,36,61,1,69
69,18,68,59,50,53,65,68,72,63,59,67,48,50,1,69
67,29,53,63,36,54,66,72,68,64,45,69,48,64,1,69
62,42,54,60,45,46,65,89,83,66,51,78,53,65,1,69
56,63,61,65,60,59,81,70,75,58,63,63,64,52,1,69
61,66,64,67,44,60,66,77,78,64,63,74,67,53,1,69
63,62,64,71,58,68,73,63,67,70,74,79,69,70,1,69
63,35,61,79,51,74,72,71,67,65,51,79,56,64,1,69
12,11,11,30,12,27,23,42,42,67,23,34,42,37,0,69
43,34,68,66,42,71,51,65,59,66,84,68,49,62,1,69
11,7,10,19,12,13,20,29,31,63,25,34,40,47,1,69
29,18,65,55,22,50,52,61,64,68,47,68,25,65,1,69
68,64,32,69,63,66,74,79,77,49,71,69,69,67,1,69
9,10,13,29,19,22,32,42,31,60,29,19,34,28,1,69
72,55,28,67,52,67,68,68,83,67,60,83,58,60,0,69
28,17,73,56,26,32,53,54,45,66,32,82,30,57,1,69
52,25,62,47,46,48,51,42,63,70,60,54,46,66,1,69
42,40,71,70,35,61,65,60,47,58,65,89,56,62,1,69
63,36,51,54,40,48,61,85,70,63,54,83,53,58,1,69
43,24,66,59,32,68,41,67,54,62,53,72,35,66,1,69
52,70,75,65,55,56,63,52,62,70,69,52,61,70,1,69
72,66,45,67,41,65,70,75,69,62,74,54,64,65,1,69
48,43,65,66,48,66,65,71,74,66,59,83,60,65,1,69
52,53,47,70,55,67,66,67,81,70,60,73,68,76,1,69
58,65,45,69,60,67,68,63,69,62,70,76,73,70,1,69
68,66,52,67,59,60,66,77,74,58,61,75,66,65,1,69
71,27,68,69,32,68,73,74,66,60,42,51,51,66,0,69
66,56,46,74,70,70,72,55,62,73,76,69,70,63,0,69
69,35,62,66,31,60,68,72,69,60,31,66,48,66,1,69
68,72,78,74,62,59,68,48,68,67,76,29,41,68,1,69
68,26,63,66,63,65,69,68,61,66,65,77,59,66,0,69
29,45,72,51,29,44,48,45,46,58,35,68,38,60,1,69
55,70,67,61,41,55,66,83,75,59,70,59,60,66,1,69
68,52,52,65,41,62,69,77,76,63,64,79,54,62,1,69
42,44,72,59,46,66,54,48,36,59,56,50,44,57,1,69
72,37,49,66,26,70,65,76,76,65,49,78,55,55,0,69
75,31,57,58,31,59,59,78,68,64,58,76,43,67,1,69
63,69,27,70,47,69,68,78,74,63,70,73,66,66,1,69
70,62,56,72,62,75,68,73,76,62,67,68,71,73,1,69
71,64,62,70,59,66,64,90,85,56,65,79,55,64,1,69
55,77,70,58,46,54,50,73,74,66,67,86,52,74,1,69
66,62,46,63,72,53,67,78,77,63,60,79,68,53,1,69
63,21,53,64,30,59,61,81,82,63,26,82,37,65,1,69
62,67,64,68,54,54,70,52,63,78,58,53,75,77,1,69
40,70,72,59,41,35,69,69,63,60,71,65,51,65,1,69
64,62,67,71,63,69,73,72,77,68,72,65,68,65,1,69
45,68,70,60,52,49,65,70,60,67,73,69,57,69,1,69
27,25,61,69,21,63,56,73,50,64,34,75,42,63,1,69
56,46,73,63,48,59,59,42,50,67,63,55,57,63,1,69
71,63,50,68,69,69,70,77,82,64,65,65,66,63,1,69
38,34,58,73,38,62,68,78,68,70,51,70,55,70,1,69
50,69,67,62,38,48,68,79,67,64,68,67,47,66,1,69
66,59,42,72,61,69,67,63,56,65,70,79,63,66,1,69
68,68,59,65,43,59,68,82,80,65,70,45,57,67,0,69
58,28,70,66,40,64,62,70,68,70,51,82,54,58,1,69
71,59,34,69,36,67,71,77,76,62,62,70,53,57,0,69
66,59,49,65,58,59,68,90,84,65,71,69,64,62,0,69
69,65,63,68,61,61,69,67,67,71,73,74,69,62,1,69
63,40,59,68,34,62,74,73,70,67,42,69,51,77,1,69
41,34,58,63,40,60,65,57,60,72,59,80,45,60,1,69
58,58,65,69,48,63,70,69,66,69,56,84,60,58,1,69
16,15,16,26,13,27,22,35,46,70,23,34,47,41,1,69
55,60,51,62,56,44,68,85,90,67,69,76,65,60,1,69
66,66,71,66,52,64,67,59,57,69,70,80,60,73,1,69
30,23,67,63,24,59,51,68,63,65,57,78,30,67,1,69
68,65,45,67,52,65,67,82,85,57,68,72,64,64,1,69
47,38,68,46,57,50,44,54,33,64,69,72,43,54,0,69
41,73,75,61,34,53,65,69,55,57,71,64,43,56,1,69
34,29,72,61,28,60,59,52,41,60,53,53,55,68,1,69
66,68,59,67,59,59,62,78,67,68,72,71,62,70,1,69
69,45,69,66,32,62,65,68,65,66,56,69,54,65,0,69
67,45,58,68,58,64,69,62,70,68,60,70,69,70,1,69
40,37,64,67,37,65,63,71,67,65,68,76,49,65,1,69
66,62,57,68,58,67,68,78,55,67,73,82,66,67,1,69
65,37,55,69,68,66,61,65,59,68,63,77,54,63,1,69
65,54,54,68,62,64,69,86,93,65,68,75,63,76,1,69
58,54,76,54,57,56,63,74,67,72,64,75,52,63,0,69
28,25,69,54,28,29,59,51,45,51,40,60,32,60,0,69
66,52,51,68,60,59,67,79,86,71,69,77,66,59,0,69
69,36,54,62,31,56,68,79,79,65,56,67,55,66,1,69
12,12,14,27,15,24,20,40,53,66,20,26,28,44,1,69
67,67,41,69,67,67,71,74,68,61,68,59,62,59,1,69
73,51,49,71,73,70,70,70,71,65,80,64,54,61,0,69
72,49,61,74,45,65,71,53,69,72,63,49,55,75,1,69
53,26,57,62,33,35,65,65,65,74,40,77,34,65,0,69
34,22,72,61,24,58,48,44,31,58,43,73,27,68,1,69
55,69,64,65,34,57,68,92,86,65,67,69,57,55,0,69
66,62,37,72,73,69,71,60,74,68,48,59,72,59,1,69
60,40,63,62,38,55,63,57,53,65,32,72,57,63,1,69
13,12,13,13,14,14,14,44,38,70,15,37,22,53,1,69
59,46,59,70,57,65,66,37,45,71,66,57,65,68,1,69
28,30,62,67,26,66,62,67,64,67,47,71,50,64,1,69
43,31,71,56,32,55,60,51,44,64,62,65,50,62,1,69
66,61,46,72,54,68,71,65,72,63,65,75,69,66,1,69
15,11,11,46,12,43,29,43,36,66,28,32,47,55,1,69
68,57,37,69,67,65,70,73,81,68,66,62,73,67,0,69
68,69,65,68,49,56,74,76,75,54,69,72,70,68,1,69
70,67,51,71,66,69,69,71,69,63,71,70,66,61,1,69
64,66,49,72,56,71,69,67,66,63,70,73,69,71,0,69
58,61,62,68,60,68,68,65,72,70,70,86,65,67,0,69
65,68,45,74,62,66,71,72,60,66,66,59,61,71,0,69
48,31,68,68,47,64,67,66,69,67,71,77,58,73,1,69
64,53,34,62,41,45,72,83,84,63,63,80,66,61,1,69
62,73,57,63,40,57,70,70,70,66,70,75,47,56,1,69
65,41,62,66,68,61,67,73,74,65,67,82,54,66,0,69
70,36,65,61,70,63,64,72,72,65,68,75,62,67,0,69
67,47,59,62,29,59,65,81,72,66,70,74,54,67,1,69
71,41,56,67,42,64,65,80,91,65,50,77,62,54,1,69
47,60,43,70,38,73,70,68,60,63,66,72,69,52,1,69
36,42,70,71,30,66,62,59,69,60,56,72,50,64,1,69
11,8,12,22,10,21,18,37,39,59,19,23,33,29,0,69
36,74,63,50,38,34,69,68,80,73,66,57,57,58,1,69
62,70,70,56,60,41,63,87,67,53,73,54,54,68,0,69
30,69,73,63,66,38,68,68,66,64,68,67,50,70,1,69
62,74,72,66,74,62,70,76,73,60,75,75,60,59,1,69
55,73,58,69,31,68,68,66,77,65,66,86,70,63,1,69
57,27,67,54,51,58,55,75,47,63,40,64,48,60,1,69
9,13,10,29,12,25,20,32,32,62,17,39,32,31,0,69
62,66,36,66,60,63,66,82,77,60,71,68,60,62,1,69
16,8,19,24,19,21,23,47,65,58,22,30,37,23,1,69
68,64,56,67,45,64,67,79,77,65,55,78,66,62,0,69
65,60,62,66,29,55,68,85,74,65,49,73,43,59,1,69
59,41,49,62,53,59,65,77,74,66,61,82,52,60,1,69
62,67,48,64,65,54,69,76,70,66,68,58,69,55,1,69
41,42,54,69,42,68,64,69,69,70,55,73,60,50,1,69
56,69,63,70,58,58,70,73,69,63,70,75,68,57,1,69
56,69,72,65,53,44,70,67,70,66,63,66,65,59,1,69
64,63,45,62,67,43,66,90,84,61,78,66,63,65,1,69
65,71,47,63,43,61,70,75,82,65,70,71,66,59,0,69
75,48,56,65,47,61,69,74,73,66,66,75,60,67,0,69
43,68,70,55,60,40,66,62,62,69,72,64,62,67,1,69
64,66,43,64,46,56,72,78,73,71,70,72,58,67,1,69
62,40,53,68,52,62,65,68,67,65,71,79,58,70,1,69
64,70,69,62,58,46,67,72,69,69,68,68,62,68,1,69
65,66,73,65,46,61,68,65,63,60,79,63,59,60,1,69
75,64,54,68,59,64,67,80,78,65,69,78,65,59,0,69
8,5,11,17,14,20,23,36,50,71,14,20,28,41,0,69
55,62,38,71,66,69,69,45,68,65,56,65,73,67,1,69
65,63,23,64,40,58,69,80,80,58,53,61,65,65,1,69
66,64,61,63,66,58,69,74,73,65,66,66,65,69,1,69
44,16,67,68,38,61,48,62,51,59,42,66,40,62,1,69
40,70,67,53,49,39,70,66,70,69,65,59,52,71,1,69
55,70,60,63,44,54,72,74,75,66,69,68,62,67,1,69
69,66,58,74,52,68,70,71,77,64,64,67,66,62,0,69
65,34,65,65,64,63,64,77,62,70,71,70,57,67,1,69
69,53,58,70,47,64,66,68,73,68,66,67,64,65,1,69
69,54,60,73,59,69,76,53,63,69,75,55,68,69,1,69
42,68,63,60,39,29,66,74,68,65,69,73,43,61,0,69
36,32,67,65,28,59,51,66,49,58,44,67,37,58,0,69
13,18,16,24,15,24,17,38,43,51,22,32,34,56,1,69
72,56,65,73,71,76,74,49,53,68,83,52,67,80,1,69
65,45,64,70,58,67,66,42,62,68,65,69,62,65,1,69
50,40,64,64,65,63,57,73,66,59,66,81,45,63,1,69
63,31,66,68,52,52,64,75,64,67,52,78,50,49,0,69
68,59,70,73,78,72,70,57,74,61,83,44,72,73,0,69
73,61,61,68,45,59,75,77,76,64,68,66,54,60,1,69
58,56,68,69,56,63,68,69,67,67,77,78,61,71,1,69
58,64,62,65,56,54,71,73,73,65,67,80,69,67,1,69
65,53,65,66,74,63,67,32,62,72,70,74,58,69,1,69
70,24,57,65,30,56,63,80,75,55,66,85,46,56,0,69
62,55,51,67,45,63,67,82,73,63,50,88,65,66,0,69
66,65,60,65,38,46,65,87,85,67,67,77,64,73,1,69
38,68,81,56,39,44,64,52,40,70,70,69,65,74,0,69
62,58,61,69,55,65,74,73,73,63,74,51,68,67,1,69
68,35,52,69,18,55,62,67,71,62,43,77,52,50,1,69
54,36,75,66,52,62,57,67,69,58,68,79,41,62,1,69
45,68,72,54,34,49,68,75,67,63,77,69,62,61,1,69
59,69,69,64,40,56,67,65,52,65,72,67,63,53,1,69
28,23,72,61,26,44,50,53,31,62,38,68,32,65,0,69
64,45,51,70,57,55,72,75,87,56,58,61,69,65,1,69
62,65,57,69,62,55,70,72,67,68,68,69,74,69,1,69
71,66,52,69,71,68,72,64,69,67,73,53,68,73,1,69
67,65,66,59,39,47,66,82,72,68,76,71,52,66,0,69
64,60,37,67,62,59,74,73,79,62,67,61,65,58,1,69
64,39,63,66,63,65,67,64,63,68,64,76,64,63,1,69
64,44,57,66,29,60,63,73,66,63,46,80,52,65,1,69
65,48,71,66,44,60,62,71,69,61,52,71,55,66,0,69
63,52,60,66,33,58,74,73,70,69,48,78,62,59,1,69
69,52,57,69,72,68,69,68,73,66,74,75,66,63,1,69
41,27,70,56,31,48,54,62,55,65,46,61,30,52,1,69
63,64,50,70,58,49,66,74,79,68,67,75,67,65,1,69
60,58,49,78,51,76,73,66,77,66,60,53,77,70,1,69
66,57,49,59,48,57,68,87,88,67,82,76,62,64,1,69
35,39,68,64,33,63,63,73,61,64,43,64,43,67,1,69
70,55,57,69,47,64,66,77,74,66,78,90,62,61,1,69
45,40,66,72,36,71,68,63,62,65,71,71,56,71,1,69
48,19,70,55,25,50,53,69,64,60,37,73,54,63,1,69
66,64,49,68,65,61,67,71,81,70,64,84,69,64,1,69
52,68,59,75,54,69,75,65,51,62,65,65,75,65,1,69
31,74,76,59,39,33,69,53,48,69,74,68,45,70,0,69
55,66,72,61,49,52,62,72,77,63,72,61,59,63,1,69
67,69,68,69,53,64,67,68,74,68,69,71,67,65,1,69
59,70,59,67,51,43,66,79,74,64,68,61,54,58,0,69
14,12,20,36,8,23,23,52,45,62,17,27,25,49,1,69
50,69,48,65,33,58,68,84,80,66,70,90,64,60,1,69
42,68,75,58,35,39,66,56,54,68,71,71,63,65,1,69
